FMR,FNMR
1.0,0.0
0.9998454882571075,0.0
0.9996909765142151,0.0
0.9995364647713226,0.0
0.9993819530284301,0.0
0.9992274412855378,0.0
0.9990729295426453,0.0
0.9989184177997528,0.0
0.9987639060568603,0.0
0.9986093943139679,0.0
0.9984548825710754,0.0
0.9983003708281829,0.0
0.9981458590852905,0.0
0.997991347342398,0.0
0.9978368355995055,0.0
0.9976823238566132,0.0
0.9975278121137207,0.0
0.9973733003708282,0.0
0.9972187886279357,0.0
0.9970642768850433,0.0
0.9970642768850433,0.004464285714285714
0.9969097651421508,0.004464285714285714
0.9967552533992583,0.004464285714285714
0.9967552533992583,0.008928571428571428
0.9966007416563659,0.008928571428571428
0.9964462299134734,0.008928571428571428
0.9962917181705809,0.008928571428571428
0.9961372064276885,0.008928571428571428
0.995982694684796,0.008928571428571428
0.9958281829419036,0.008928571428571428
0.9956736711990112,0.008928571428571428
0.9955191594561187,0.008928571428571428
0.9953646477132262,0.008928571428571428
0.9952101359703337,0.008928571428571428
0.9950556242274413,0.008928571428571428
0.9949011124845488,0.008928571428571428
0.9947466007416563,0.008928571428571428
0.994592088998764,0.008928571428571428
0.9944375772558715,0.008928571428571428
0.994283065512979,0.008928571428571428
0.9941285537700866,0.008928571428571428
0.9941285537700866,0.013392857142857142
0.9939740420271941,0.013392857142857142
0.9938195302843016,0.013392857142857142
0.9936650185414091,0.013392857142857142
0.9935105067985167,0.013392857142857142
0.9933559950556242,0.013392857142857142
0.9932014833127317,0.013392857142857142
0.9930469715698393,0.013392857142857142
0.9928924598269468,0.013392857142857142
0.9927379480840544,0.013392857142857142
0.992583436341162,0.013392857142857142
0.9924289245982695,0.013392857142857142
0.992274412855377,0.013392857142857142
0.9921199011124846,0.013392857142857142
0.9919653893695921,0.013392857142857142
0.9918108776266996,0.013392857142857142
0.9916563658838071,0.013392857142857142
0.9915018541409147,0.013392857142857142
0.9913473423980222,0.013392857142857142
0.9911928306551298,0.013392857142857142
0.9910383189122374,0.013392857142857142
0.9908838071693449,0.013392857142857142
0.9907292954264524,0.013392857142857142
0.99057478368356,0.013392857142857142
0.9904202719406675,0.013392857142857142
0.990265760197775,0.013392857142857142
0.9901112484548825,0.013392857142857142
0.9899567367119901,0.013392857142857142
0.9898022249690976,0.013392857142857142
0.9896477132262052,0.013392857142857142
0.9894932014833128,0.013392857142857142
0.9893386897404203,0.013392857142857142
0.9891841779975278,0.013392857142857142
0.9890296662546354,0.013392857142857142
0.9888751545117429,0.013392857142857142
0.9887206427688504,0.013392857142857142
0.988566131025958,0.013392857142857142
0.9884116192830655,0.013392857142857142
0.988257107540173,0.013392857142857142
0.9881025957972805,0.013392857142857142
0.9879480840543882,0.013392857142857142
0.9877935723114957,0.013392857142857142
0.9876390605686032,0.013392857142857142
0.9874845488257108,0.013392857142857142
0.9873300370828183,0.013392857142857142
0.9871755253399258,0.013392857142857142
0.9870210135970334,0.013392857142857142
0.9868665018541409,0.013392857142857142
0.9867119901112484,0.013392857142857142
0.986557478368356,0.013392857142857142
0.9864029666254636,0.013392857142857142
0.9862484548825711,0.013392857142857142
0.9860939431396786,0.013392857142857142
0.9859394313967862,0.013392857142857142
0.9857849196538937,0.013392857142857142
0.9856304079110012,0.013392857142857142
0.9854758961681088,0.013392857142857142
0.9853213844252163,0.013392857142857142
0.9851668726823238,0.013392857142857142
0.9850123609394313,0.013392857142857142
0.984857849196539,0.013392857142857142
0.9847033374536465,0.013392857142857142
0.984548825710754,0.013392857142857142
0.9843943139678616,0.013392857142857142
0.9842398022249691,0.013392857142857142
0.9840852904820766,0.013392857142857142
0.9839307787391842,0.013392857142857142
0.9837762669962917,0.013392857142857142
0.9836217552533992,0.013392857142857142
0.9834672435105068,0.013392857142857142
0.9833127317676144,0.013392857142857142
0.9831582200247219,0.013392857142857142
0.9830037082818294,0.013392857142857142
0.982849196538937,0.013392857142857142
0.9826946847960445,0.013392857142857142
0.982540173053152,0.013392857142857142
0.9823856613102596,0.013392857142857142
0.9822311495673671,0.013392857142857142
0.9820766378244746,0.013392857142857142
0.9819221260815822,0.013392857142857142
0.9817676143386898,0.013392857142857142
0.9816131025957973,0.013392857142857142
0.9814585908529048,0.013392857142857142
0.9813040791100124,0.013392857142857142
0.9811495673671199,0.013392857142857142
0.9809950556242274,0.013392857142857142
0.980840543881335,0.013392857142857142
0.9806860321384425,0.013392857142857142
0.9806860321384425,0.017857142857142856
0.98053152039555,0.017857142857142856
0.98053152039555,0.022321428571428572
0.9803770086526576,0.022321428571428572
0.9802224969097652,0.022321428571428572
0.9800679851668727,0.022321428571428572
0.9799134734239803,0.022321428571428572
0.9797589616810878,0.022321428571428572
0.9796044499381953,0.022321428571428572
0.9794499381953028,0.022321428571428572
0.9792954264524104,0.022321428571428572
0.9791409147095179,0.022321428571428572
0.9789864029666254,0.022321428571428572
0.978831891223733,0.022321428571428572
0.9786773794808405,0.022321428571428572
0.978522867737948,0.022321428571428572
0.9783683559950557,0.022321428571428572
0.9783683559950557,0.026785714285714284
0.9782138442521632,0.026785714285714284
0.9780593325092707,0.026785714285714284
0.9779048207663782,0.026785714285714284
0.9777503090234858,0.026785714285714284
0.9775957972805933,0.026785714285714284
0.9774412855377008,0.026785714285714284
0.9772867737948084,0.026785714285714284
0.977132262051916,0.026785714285714284
0.977132262051916,0.03125
0.9769777503090235,0.03125
0.9768232385661311,0.03125
0.9766687268232386,0.03125
0.9765142150803461,0.03125
0.9763597033374537,0.03125
0.9762051915945612,0.03125
0.9760506798516687,0.03125
0.9758961681087762,0.03125
0.9757416563658838,0.03125
0.9755871446229913,0.03125
0.9754326328800988,0.03125
0.9752781211372065,0.03125
0.975123609394314,0.03125
0.9749690976514215,0.03125
0.9748145859085291,0.03125
0.9746600741656366,0.03125
0.9745055624227441,0.03125
0.9743510506798516,0.03125
0.9741965389369592,0.03125
0.9740420271940667,0.03125
0.9738875154511742,0.03125
0.9737330037082819,0.03125
0.9735784919653894,0.03125
0.9734239802224969,0.03125
0.9732694684796045,0.03125
0.973114956736712,0.03125
0.9729604449938195,0.03125
0.9728059332509271,0.03125
0.9726514215080346,0.03125
0.9724969097651421,0.03125
0.9723423980222496,0.03125
0.9721878862793573,0.03125
0.9720333745364648,0.03125
0.9718788627935723,0.03125
0.9717243510506799,0.03125
0.9715698393077874,0.03125
0.9714153275648949,0.03125
0.9712608158220025,0.03125
0.97110630407911,0.03125
0.9709517923362175,0.03125
0.970797280593325,0.03125
0.9706427688504327,0.03125
0.9704882571075402,0.03125
0.9703337453646477,0.03125
0.9701792336217553,0.03125
0.9700247218788628,0.03125
0.9698702101359703,0.03125
0.9697156983930779,0.03125
0.9695611866501854,0.03125
0.9695611866501854,0.03571428571428571
0.9694066749072929,0.03571428571428571
0.9692521631644005,0.03571428571428571
0.969097651421508,0.03571428571428571
0.9689431396786156,0.03571428571428571
0.9687886279357231,0.03571428571428571
0.9686341161928307,0.03571428571428571
0.9684796044499382,0.03571428571428571
0.9683250927070457,0.03571428571428571
0.9681705809641533,0.03571428571428571
0.9680160692212608,0.03571428571428571
0.9678615574783683,0.03571428571428571
0.967707045735476,0.03571428571428571
0.9675525339925835,0.03571428571428571
0.967398022249691,0.03571428571428571
0.9672435105067985,0.03571428571428571
0.9670889987639061,0.03571428571428571
0.9669344870210136,0.03571428571428571
0.9667799752781211,0.03571428571428571
0.9666254635352287,0.03571428571428571
0.9664709517923362,0.03571428571428571
0.9663164400494437,0.03571428571428571
0.9661619283065513,0.03571428571428571
0.9660074165636588,0.03571428571428571
0.9658529048207664,0.03571428571428571
0.965698393077874,0.03571428571428571
0.9655438813349815,0.03571428571428571
0.965389369592089,0.03571428571428571
0.9652348578491965,0.03571428571428571
0.9650803461063041,0.03571428571428571
0.9649258343634116,0.03571428571428571
0.9647713226205191,0.03571428571428571
0.9646168108776267,0.03571428571428571
